DB01151,Desipramine,BE0000486;BE0000749;BE0000451;BE0000694;BE0000172;BE0000973;BE0000442;BE0004863;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247;BE0000291;BE0000533;BE0000756;BE0004864
DB01153,Sertaconazole,BE0000233
DB01154,Thiamylal,BE0000795;BE0002441;BE0000708
DB01155,Gemifloxacin,BE0000429;BE0000366
DB01156,Bupropion,BE0000647;BE0000486;BE0003585
DB01157,Trimetrexate,BE0000330
DB01158,Bretylium,BE0000732
DB01159,Halothane,BE0003582;BE0003583;BE0000553;BE0000641;BE0000534;BE0000760;BE0000433;BE0001200;BE0001030;BE0001028;BE0000503;BE0000415;BE0000484;BE0000218;BE0000795;BE0001080;BE0000948;BE0004797
DB01160,Dinoprost Tromethamine,BE0000610;BE0000475
DB01161,Chloroprocaine,BE0000177;BE0000641;BE0000411;BE0000311;BE0000647
DB01162,Terazosin,BE0000501;BE0000575;BE0000715;BE0000090;BE0000462;BE0000699
DB01164,Calcium Chloride,BE0000885
DB01165,Ofloxacin,BE0000429;BE0000366;BE0000742
DB01166,Cilostazol,BE0000436
DB01167,Itraconazole,BE0000875;BE0000690
DB01168,Procarbazine,BE0004796;BE0004909
DB01169,Arsenic trioxide,BE0001154;BE0001979;BE0001040;BE0001027;BE0001062;BE0000923;BE0000428;BE0009012;BE0002365;BE0005808
DB01170,Guanethidine,BE0000486
DB01171,Moclobemide,BE0002198
DB01172,Kanamycin,BE0000279;BE0004799
DB01173,Orphenadrine,BE0000396;BE0000365;BE0000534;BE0000641;BE0000442;BE0000486;BE0000177
DB01174,Phenobarbital,BE0000795;BE0000849;BE0002341;BE0000829;BE0000826;BE0004956;BE0000956
DB01175,Escitalopram,BE0000749;BE0000647;BE0000486;BE0000501;BE0000092;BE0000442
DB01176,Cyclizine,BE0000442;BE0000951
DB01177,Idarubicin,BE0004796;BE0000742
DB01178,Chlormezanone,BE0000736
DB01179,Podofilox,BE0000742;BE0001391;BE0000143
DB01180,Rescinnamine,BE0000221
DB01181,Ifosfamide,BE0004796;BE0000956
DB01182,Propafenone,BE0000197;BE0000090;BE0000172;BE0000694
DB01183,Naloxone,BE0000770;BE0000420;BE0000632;BE0000958;BE0000123;BE0002442;BE0002705
DB01184,Domperidone,BE0000756;BE0000581
DB01185,Fluoxymesterone,BE0000132;BE0000123;BE0000345;BE0000794;BE0000131
DB01186,Pergolide,BE0000756;BE0000581;BE0000389;BE0000291;BE0000393;BE0000451;BE0000659;BE0000572;BE0000289;BE0000342;BE0000145;BE0000020;BE0000797;BE0000533;BE0000501;BE0000575;BE0000715
DB01187,Iophendylate,
DB01188,Ciclopirox,BE0000732
DB01189,Desflurane,BE0004797;BE0000433;BE0000640;BE0000781;BE0000218;BE0000484;BE0000503
DB01190,Clindamycin,BE0000743;BE0004800
DB01191,Dexfenfluramine,BE0000749;BE0000533
DB01192,Oxymorphone,BE0000770;BE0000420
DB01193,Acebutolol,BE0000172;BE0000694
DB01194,Brinzolamide,BE0000322;BE0000267;BE0000535;BE0003626;BE0003625
DB01195,Flecainide,BE0000197;BE0002083;BE0000090
DB01196,Estramustine,BE0001100;BE0001169;BE0000123;BE0000792
DB01197,Captopril,BE0000221;BE0000642;BE0000058;BE0001680;BE0005831
DB01198,Zopiclone,BE0000795;BE0000381;BE0000523;BE0000471;BE0000736
DB01199,Tubocurarine,BE0000738;BE0000311;BE0000426;BE0002341
DB01200,Bromocriptine,BE0000756;BE0000581;BE0000659;BE0000289;BE0000291;BE0000342;BE0000572;BE0000393;BE0000389;BE0000451;BE0000797;BE0000533;BE0000145;BE0000020;BE0000501;BE0000575;BE0000715;BE0000650
DB01201,Rifapentine,BE0000186
DB01202,Levetiracetam,BE0000993;BE0002226
DB01203,Nadolol,BE0000172;BE0000694
DB01204,Mitoxantrone,BE0004796;BE0000742
DB01205,Flumazenil,BE0000795;BE0003592;BE0000471;BE0004797
DB01206,Lomustine,BE0004796;BE0004003
DB01207,Ridogrel,BE0000759;BE0001893
DB01208,Sparfloxacin,BE0000429;BE0000366;BE0000742
DB01209,Dezocine,BE0000770;BE0000632
DB01210,Levobunolol,BE0000694;BE0000172
DB01211,Clarithromycin,BE0000743;BE0000090;BE0001004;BE0003659
DB01212,Ceftriaxone,BE0003624;BE0000879;BE0001066;BE0003645;BE0001018
DB01213,Fomepizole,BE0000227;BE0000400;BE0000465;BE0001207
DB01214,Metipranolol,BE0000694;BE0000172
DB01215,Estazolam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0004797
DB01216,Finasteride,BE0000585;BE0000539;BE0003610
DB01217,Anastrozole,BE0002090
DB01218,Halofantrine,BE0004805;BE0000090;BE0001694
DB01219,Dantrolene,BE0000739
DB01220,Rifaximin,BE0000257;BE0000956
DB01221,Ketamine,BE0000641;BE0000384;BE0000756;BE0000420;BE0000486;BE0000632;BE0000770;BE0004890;BE0004957;BE0004958
DB01222,Budesonide,BE0000794
DB01223,Aminophylline,BE0000436;BE0000013;BE0000354;BE0002366
DB01224,Quetiapine,BE0000451;BE0000756;BE0000291;BE0000797;BE0000659;BE0000476;BE0000533;BE0000311;BE0000945;BE0000650;BE0000020;BE0000145;BE0000581;BE0000389;BE0000442;BE0000501;BE0000575;BE0000715;BE0000289;BE0000572;BE0000342;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB01225,Enoxaparin,BE0000280;BE0000216
DB01226,Mivacurium,BE0000738;BE0000560;BE0000045;BE0002180
DB01227,Levomethadyl Acetate,BE0000770;BE0003584;BE0003585
DB01228,Encainide,BE0000197
DB01229,Paclitaxel,BE0000026;BE0000246;BE0000956;BE0003475;BE0001100;BE0003474
DB01231,Diphenidol,BE0000092;BE0000045;BE0000560
DB01232,Saquinavir,BE0004854
DB01233,Metoclopramide,BE0000756;BE0000092;BE0000084;BE0000311;BE0000426
DB01234,Dexamethasone,BE0000794;BE0000074;BE0000422;BE0000005;BE0000956
DB01235,Levodopa,BE0000020;BE0000145;BE0000756;BE0000581;BE0000389
DB01236,Sevoflurane,BE0000795;BE0000433;BE0000640;BE0000781;BE0000218;BE0000484;BE0000503;BE0004797
DB01237,Bromodiphenhydramine,BE0000442
DB01238,Aripiprazole,BE0000451;BE0000756;BE0000291;BE0000797;BE0000659;BE0000476;BE0000533;BE0000311;BE0000945;BE0000650;BE0000020;BE0000145;BE0000581;BE0000389;BE0000442;BE0000501;BE0000575;BE0000289;BE0000572;BE0000342;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB01239,Chlorprothixene,BE0000756;BE0000020;BE0000581;BE0000451;BE0000393;BE0000533;BE0000442;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB01240,Epoprostenol,BE0000110;BE0000475;BE0000117
DB01241,Gemfibrozil,BE0000071
DB01242,Clomipramine,BE0000749;BE0000451;BE0000393;BE0000533;BE0000486;BE0000814
DB01243,Chloroxine,
DB01244,Bepridil,BE0000356;BE0000864;BE0002396;BE0000732;BE0000672;BE0001024;BE0000418;BE0003323;BE0003565;BE0000090
DB01245,Decamethonium,BE0000738;BE0000426;BE0000849;BE0000850
DB01246,Alimemazine,BE0000442
DB01247,Isocarboxazid,BE0002198;BE0002196
DB01248,Docetaxel,BE0000026;BE0000246;BE0001100;BE0003475;BE0003474;BE0000956
DB01249,Iodixanol,
DB01250,Olsalazine,BE0000987;BE0000944
DB01251,Gliquidone,BE0000207;BE0002441
DB01252,Mitiglinide,BE0000207;BE0000215
DB01253,Ergonovine,BE0000501
DB01254,Dasatinib,BE0000014;BE0000838;BE0000841;BE0000842;BE0000840;BE0000453;BE0000205;BE0000891;BE0000435;BE0000839;BE0001284;BE0008998;BE0004743;BE0001356;BE0005587;BE0002453;BE0005539;BE0004742;BE0003775;BE0004315;BE0005595;BE0001019;BE0000374
DB01255,Lisdexamfetamine,BE0000647;BE0000575
DB01256,Retapamulin,BE0000843
DB01257,Eculizumab,BE0000855
DB01259,Lapatinib,BE0000767;BE0000511
DB01260,Desonide,BE0000794
DB01261,Sitagliptin,BE0000854
DB01262,Decitabine,BE0004796;BE0000892
DB01263,Posaconazole,BE0000233
DB01264,Darunavir,BE0004854
DB01265,Telbivudine,BE0000555;BE0004796
DB01266,Sinecatechins,
DB01267,Paliperidone,BE0000451;BE0000756;BE0000442;BE0000501;BE0000575;BE0000389;BE0000659;BE0000581;BE0000533;BE0000289;BE0000572;BE0000342;BE0000291;BE0000020;BE0002638;BE0002363;BE0002362;BE0000650
DB01268,Sunitinib,BE0000205;BE0000029;BE0000453;BE0000369;BE0000023;BE0000147;BE0000853;BE0000852
DB01269,Panitumumab,BE0000767
DB01270,Ranibizumab,BE0000163
DB01271,Idursulfase,BE0004819;BE0004820;BE0000856
DB01272,Alglucosidase alfa,BE0004494;BE0004831
DB01273,Varenicline,BE0000849;BE0002341;BE0003585;BE0003587;BE0000850
DB01274,Arformoterol,BE0000694
DB01275,Hydralazine,BE0001002;BE0000060
DB01276,Exenatide,BE0000857
DB01277,Mecasermin,BE0000858;BE0000970;BE0000033;BE0003623
DB01278,Pramlintide,BE0000431;BE0000859;BE0000860;BE0000861
DB01279,Galsulfase,BE0004819;BE0000856
DB01280,Nelarabine,BE0004796;BE0000546
DB01281,Abatacept,BE0000847;BE0000846
DB01282,Carbetocin,BE0000844
DB01283,Lumiracoxib,BE0000262;BE0000017
DB01284,Tetracosactide,BE0000848
DB01285,Corticotropin,BE0000848;BE0001026
DB01288,Fenoterol,BE0000694;BE0000172;BE0001012
DB01289,Glisoxepide,BE0002441
DB01291,Pirbuterol,BE0000694;BE0000172
DB01294,Bismuth Subsalicylate,
DB01295,Bevantolol,BE0000172;BE0000694;BE0000501
DB01296,Glucosamine,BE0000058;BE0002387;BE0000704;BE0000944;BE0001697
DB01297,Practolol,BE0000172
DB01298,Sulfacytine,BE0000803
DB01299,Sulfadoxine,BE0002360;BE0000563
DB01301,Rolitetracycline,BE0000127;BE0004799
DB01303,Oxtriphylline,BE0000436;BE0001133;BE0000924;BE0000013;BE0002366
DB01306,Insulin Aspart,BE0000033
DB01307,Insulin Detemir,BE0000033
DB01309,Insulin Glulisine,BE0000033
DB01319,Fosamprenavir,BE0004854
DB01320,Fosphenytoin,BE0000197
DB01321,Josamycin,BE0003720
DB01324,Polythiazide,BE0000419
DB01325,Quinethazone,BE0000267;BE0000322;BE0000502;BE0000281;BE0000419
DB01326,Cefamandole,BE0003688
DB01327,Cefazolin,BE0000588;BE0000488;BE0003723;BE0003579;BE0002393;BE0000930
DB01328,Cefonicid,BE0000588;BE0002393;BE0000488;BE0000744;BE0003579
DB01329,Cefoperazone,BE0002393;BE0000488;BE0003579;BE0003686;BE0003687;BE0003685;BE0000588;BE0002063;BE0000744
DB01330,Cefotetan,BE0004643
DB01331,Cefoxitin,BE0003685;BE0002063;BE0004430;BE0000744;BE0000588;BE0000488;BE0002393;BE0004643;BE0004335;BE0004644;BE0004290;BE0003624
DB01332,Ceftizoxime,BE0003618;BE0000588;BE0000488;BE0002393
DB01333,Cefradine,BE0000588
DB01336,Metocurine,BE0000738;BE0000560
DB01337,Pancuronium,BE0000738;BE0000560;BE0000045
DB01338,Pipecuronium,BE0000738;BE0000560;BE0000045
DB01339,Vecuronium,BE0000738
DB01340,Cilazapril,BE0000221
DB01344,Tolevamer,BE0004816
DB01345,Potassium,BE0000732
DB01346,Quinidine barbiturate,BE0000795;BE0000381;BE0000197;BE0000154;BE0000829
DB01348,Spirapril,BE0000221
DB01349,Tasosartan,BE0000062;BE0003426
DB01351,Amobarbital,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826
DB01352,Aprobarbital,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826
DB01353,Butethal,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826
DB01354,Heptabarbital,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826
DB01355,Hexobarbital,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826
DB01356,Lithium,BE0001065;BE0001152;BE0000983;BE0000831
DB01357,Mestranol,BE0000123
DB01359,Penbutolol,BE0000172;BE0000694;BE0000291;BE0000797
DB01362,Iohexol,
DB01363,Ephedra,BE0000647;BE0000486;BE0000289;BE0000572;BE0000342;BE0002198;BE0002196;BE0000172;BE0000694;BE0001012;BE0000749;BE0000118;BE0004674
DB01364,Ephedrine,BE0000486;BE0000501;BE0000118;BE0000426
DB01365,Mephentermine,BE0004888;BE0004872
DB01366,Procaterol,BE0000694
DB01367,Rasagiline,BE0002196;BE0000246
DB01369,Quinupristin,BE0004800;BE0000743;BE0002464
DB01370,Aluminium,BE0000510;BE0000732;BE0001091;BE0003392
DB01377,Magnesium oxide,
DB01380,Cortisone acetate,BE0000794
DB01381,Ginkgo biloba,BE0000486;BE0001640;BE0000433;BE0000795;BE0002346;BE0003592
DB01382,Glycodiazine,BE0000644;BE0000207
DB01384,Paramethasone,BE0000794
DB01390,Sodium bicarbonate,BE0004849
DB01392,Yohimbine,BE0000289;BE0000572;BE0000342;BE0000291;BE0000797;BE0000659;BE0000756;BE0000581;BE0000451;BE0000533;BE0004905;BE0000393
DB01393,Bezafibrate,BE0000071;BE0001007;BE0000215;BE0000956;BE0000412;BE0000078;BE0000707
DB01394,Colchicine,BE0000026;BE0000143
DB01395,Drospirenone,BE0000557;BE0000668;BE0000132
DB01396,Digitoxin,BE0000732
DB01397,Magnesium salicylate,BE0000262;BE0000017
DB01399,Salsalate,BE0000262;BE0000017
DB01400,Neostigmine,BE0000426
DB01401,Choline magnesium trisalicylate,BE0000017;BE0000262
DB01403,Methotrimeprazine,BE0000756;BE0000020;BE0000145;BE0000581;BE0000389;BE0000451;BE0000533;BE0000442;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247;BE0000501;BE0000575;BE0000715;BE0000289;BE0000572;BE0000342
DB01404,Ginseng,BE0000918;BE0000262;BE0003721
DB01406,Danazol,BE0000123;BE0000132;BE0000557;BE0000203;BE0000472;BE0001047
DB01407,Clenbuterol,BE0000694;BE0000172;BE0001012;BE0001094;BE0000704
DB01408,Bambuterol,BE0000694
DB01409,Tiotropium,BE0000045;BE0000092;BE0000560;BE0000405;BE0000247
DB01410,Ciclesonide,BE0000794
DB01411,Pranlukast,BE0000705;BE0000704;BE0001208;BE0000908;BE0001086;BE0001034
DB01412,Theobromine,BE0000013;BE0000924;BE0000487
DB01413,Cefepime,BE0003579;BE0002393;BE0004647;BE0004648
DB01414,Cefacetrile,BE0000588;BE0000488
DB01415,Ceftibuten,BE0002393;BE0000588;BE0000488;BE0003579
DB01416,Cefpodoxime,BE0002393
DB01418,Acenocoumarol,BE0000713
DB01419,Antrafenine,BE0000017;BE0000262
DB01420,Testosterone Propionate,BE0000132
DB01421,Paromomycin,BE0003676;BE0004799
DB01422,Nitroxoline,BE0001534;BE0004811;BE0004812
DB01423,Stepronin,
DB01424,Aminophenazone,
DB01425,Alizapride,BE0000756
DB01426,Ajmaline,BE0000197
DB01427,Amrinone,BE0000436;BE0000487;BE0000704;BE0004908
DB01428,Oxybenzone,BE0000557;BE0000132;BE0000123;BE0000792
DB01429,Aprindine,BE0000197;BE0000418
DB01430,Almitrine,BE0000732
DB01431,Allylestrenol,BE0000557;BE0000123
DB01432,Cholestyramine,BE0004809
DB01433,Methadyl Acetate,BE0000770
DB01435,Antipyrine,BE0000262;BE0000017
DB01436,Alfacalcidol,BE0000779;BE0000443;BE0000412
DB01437,Glutethimide,BE0000795;BE0004797
DB01438,Phenazopyridine,BE0000141
DB01440,Gamma Hydroxybutyric Acid,BE0004841;BE0002344
DB01452,Heroin,BE0000770;BE0000632;BE0000420;BE0002705
DB01463,Fencamfamine,BE0000647
DB01466,Ethylmorphine,BE0000770
DB01482,Fenethylline,
DB01489,Camazepam,
DB01501,Difenoxin,
DB01511,Delorazepam,
DB01544,Flunitrazepam,BE0000736;BE0000381;BE0000478;BE0000471;BE0000764;BE0000523;BE0000795;BE0002345;BE0003592
DB01545,Ethyl loflazepate,
DB01550,Fenproporex,
DB01551,Dihydrocodeine,
DB01553,Cloxazolam,
DB01558,Bromazepam,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0002344;BE0002346;BE0002345;BE0003593;BE0003592;BE0003594;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0003597
DB01559,Clotiazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619
DB01563,Chloral hydrate,
DB01567,Fludiazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619
DB01574,Attapulgite,
DB01575,Kaolin,
DB01576,Dextroamphetamine,BE0000118;BE0000486;BE0000647;BE0001044;BE0000501;BE0000575
DB01577,Methamphetamine,BE0000647;BE0000749;BE0000486;BE0000118;BE0004674;BE0001044;BE0000289;BE0000572;BE0000342;BE0002198;BE0002196
DB01578,Metrizamide,
DB01579,Phendimetrazine,BE0000501;BE0000486;BE0000575
DB01580,Oxprenolol,BE0000172;BE0000694;BE0001012
DB01581,Sulfamerazine,BE0000803
DB01582,Sulfamethazine,BE0000803
DB01583,Liotrix,BE0000687;BE0000315
DB01584,Thyroglobulin,
DB01586,Ursodeoxycholic acid,BE0000622;BE0001777
DB01587,Ketazolam,BE0000736;BE0000795;BE0002344;BE0003593;BE0003599;BE0003595
DB01588,Prazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0004797
DB01589,Quazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0004797
DB01590,Everolimus,BE0002386
DB01591,Solifenacin,BE0000045;BE0000092;BE0000560;BE0000405;BE0000247
DB01592,Iron,BE0008725;BE0002217;BE0001608;BE0008990;BE0000130;BE0008991;BE0000399;BE0009013;BE0003175;BE0005817;BE0000113;BE0001140;BE0000510
DB01593,Zinc,BE0005831;BE0001145;BE0001683;BE0004528;BE0005807;BE0000720;BE0003106;BE0002467;BE0008980;BE0005844;BE0004590;BE0003844;BE0004542;BE0000123;BE0000125;BE0004779;BE0005815;BE0002365;BE0003523;BE0008954;BE0005833;BE0002390;BE0001608;BE0005834;BE0000433;BE0001003;BE0003491;BE0005835;BE0000187;BE0008955;BE0008993;BE0000058;BE0008994;BE0003602;BE0003380;BE0005770;BE0005812;BE0005538;BE0004778;BE0009047;BE0000910;BE0001060;BE0009048;BE0001213;BE0003449;BE0000922;BE0009049;BE0005852;BE0001119;BE0009069;BE0002095;BE0002096;BE0002093;BE0001529;BE0003455;BE0004686;BE0009050;BE0009070;BE0000855;BE0009071;BE0009072;BE0009051;BE0003266;BE0001701;BE0009053;BE0009054;BE0009055;BE0001140;BE0003503;BE0003504;BE0009073;BE0009074;BE0004672;BE0009075;BE0000048;BE0009076;BE0000538;BE0001180;BE0004161;BE0000130;BE0000629;BE0009057;BE0009077;BE0009058;BE0005097;BE0005098;BE0009078;BE0000616;BE0009079;BE0009080;BE0009060;BE0009081;BE0009082;BE0009083;BE0009084;BE0002440;BE0001017;BE0009061;BE0009062;BE0009085;BE0009086;BE0009063;BE0009087;BE0009088;BE0009064;BE0003663;BE0004613;BE0000930;BE0009089;BE0003756;BE0005533;BE0000952;BE0009090;BE0009067;BE0000209;BE0000775;BE0000685;BE0000510;BE0000337;BE0001068;BE0009092;BE0009093;BE0003392;BE0001717
DB01594,Cinolazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619
DB01595,Nitrazepam,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0002344;BE0002346;BE0002345;BE0003593;BE0003592;BE0003594;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0003597;BE0000141
DB01597,Cilastatin,BE0001148
DB01598,Imipenem,BE0003579;BE0000488;BE0000588;BE0000790;BE0000302
DB01599,Probucol,BE0000119;BE0002705
DB01600,Tiaprofenic acid,BE0000262;BE0000017
DB01601,Lopinavir,BE0004854
DB01602,Bacampicillin,BE0000576
DB01603,Meticillin,BE0003618;BE0004644;BE0004335;BE0003624;BE0004643;BE0004290
DB01604,Pivampicillin,BE0000576
DB01605,Pivmecillinam,BE0000576
DB01606,Tazobactam,BE0002015;BE0001568
DB01607,Ticarcillin,BE0003577
DB01608,Propericiazine,BE0000020;BE0000289;BE0000575;BE0000132
DB01609,Deferasirox,BE0004807
DB01610,Valganciclovir,BE0004796
DB01611,Hydroxychloroquine,BE0004796;BE0000155;BE0001171
DB01612,Amyl Nitrite,BE0000556
DB01613,Erythrityl Tetranitrate,BE0000556;BE0000997
DB01614,Acepromazine,BE0000756;BE0000020;BE0000451;BE0000291;BE0000501;BE0000575
DB01615,Aceprometazine,BE0000442
DB01616,Alverine,BE0000291
DB01618,Molindone,BE0000756;BE0000291;BE0000451;BE0000092
DB01619,Phenindamine,BE0000442
DB01620,Pheniramine,BE0000442;BE0003848
DB01621,Pipotiazine,BE0000756;BE0000020;BE0000451;BE0000291
DB01622,Thioproperazine,BE0000756;BE0000020;BE0000451;BE0000291;BE0000501;BE0000575
DB01623,Thiothixene,BE0000756;BE0000020;BE0000451
DB01624,Zuclopenthixol,BE0000020;BE0000145;BE0000756;BE0000501;BE0000289;BE0000451;BE0000442
DB01625,Isopropamide,BE0000045;BE0000405
DB01626,Pargyline,BE0002196;BE0002198
DB01627,Lincomycin,BE0000743
DB01628,Etoricoxib,BE0000262
DB01638,Sorbitol,BE0001225;BE0001214;BE0001220;BE0001216
DB01656,Roflumilast,BE0001287;BE0001133;BE0000487;BE0002353
DB01685,Topiroxostat,BE0002204
DB01708,Prasterone,BE0000123;BE0000792;BE0004797;BE0004956;BE0000132;BE0000194;BE0000886;BE0001264;BE0000071;BE0000156;BE0000956;BE0003848;BE0001236;BE0001230
DB01718,Cetrimonium,BE0002512;BE0003738
DB01744,Camphor,BE0001246
DB01764,Dalfopristin,BE0001238
DB01878,Benzophenone,BE0000123;BE0000792
DB01914,D-glucose,
DB01956,Taurine,BE0001384;BE0001392;BE0000433
DB02187,Equilin,BE0000194;BE0000123
DB02300,Calcipotriol,BE0000779
DB02325,Isopropyl Alcohol,BE0004440;BE0002577;BE0002722;BE0004626;BE0001055;BE0002723;BE0001377;BE0002724;BE0003317;BE0002725;BE0004529;BE0002726;BE0001458;BE0001640;BE0001432;BE0001346;BE0002727;BE0001058;BE0002728;BE0000869;BE0004641;BE0002729;BE0000704;BE0004487;BE0001684;BE0004598;BE0001565;BE0001907;BE0001993;BE0002036
DB02513,Thymol,
DB02546,Vorinostat,BE0002365;BE0002366;BE0002367;BE0002368;BE0001608;BE0002796
DB02638,Terlipressin,BE0000293;BE0000773;BE0000165
DB02659,Cholic Acid,BE0001033;BE0000465;BE0002088;BE0001967;BE0003986;BE0000335;BE0003385;BE0003987;BE0003988;BE0003989;BE0003990;BE0003991;BE0003992;BE0003993;BE0003994;BE0003995;BE0003996;BE0003997;BE0002705;BE0003999;BE0001392;BE0001777;BE0005788
DB02701,Nicotinamide,BE0001869;BE0000425;BE0001717;BE0003362;BE0001241
DB02703,Fusidic Acid,BE0001796;BE0001800;BE0001542
DB02959,Oxitriptan,BE0001830
DB03128,Acetylcholine,BE0000426;BE0000092;BE0000560;BE0000045;BE0000405;BE0002341
DB03147,Flavin adenine dinucleotide,BE0001720;BE0001704;BE0001590;BE0002364;BE0001921;BE0001745;BE0004141;BE0001787;BE0001969;BE0002198;BE0000762;BE0004566;BE0001961;BE0001784;BE0001543;BE0000067;BE0001184;BE0001523;BE0001487;BE0004574;BE0000648;BE0001382;BE0000160;BE0001550;BE0001409;BE0001354;BE0002067;BE0000298;BE0002064;BE0001301;BE0001551;BE0000220;BE0000397;BE0002204;BE0001230;BE0002961;BE0002597;BE0000960;BE0002962;BE0000114;BE0002963;BE0001979;BE0002964;BE0000605;BE0002938;BE0000965;BE0002596;BE0002965;BE0002966;BE0002967;BE0002968;BE0002969;BE0002970;BE0000737;BE0002881;BE0004507;BE0002774;BE0002196;BE0004480;BE0004135;BE0002971;BE0004580;BE0002972;BE0002917;BE0002619;BE0002973;BE0002974;BE0002975;BE0002976;BE0002977;BE0002978;BE0002979;BE0002980;BE0002981;BE0002982;BE0002983;BE0002984;BE0002985;BE0002616;BE0002986;BE0002987;BE0002988;BE0002989;BE0002990;BE0002001;BE0000305
DB03166,Acetic acid,
DB03209,Oteracil,
DB03255,Phenol,BE0001346;BE0001248;BE0001229;BE0000530
DB03404,Hemin,
DB03615,Ribostamycin,BE0002677;BE0002566;BE0002467;BE0000279
DB03619,Deoxycholic Acid,BE0001236;BE0002929;BE0004053;BE0001392;BE0004054;BE0001817;BE0004055;BE0004056;BE0001777;BE0000814;BE0005788
DB03754,Tromethamine,BE0001790;BE0001770;BE0001746;BE0002074;BE0002580;BE0003174;BE0003175;BE0001496;BE0000101;BE0001731;BE0000163;BE0001966;BE0004510
DB03793,Benzoic Acid,BE0002046;BE0001660;BE0001631;BE0004141;BE0001658;BE0001976;BE0001710;BE0002742;BE0003176;BE0003031;BE0003177;BE0003178;BE0000907;BE0001477;BE0001413;BE0001018
DB03843,Formaldehyde,BE0001349
DB03904,Urea,BE0000286;BE0000322;BE0001991;BE0000985;BE0001990;BE0002010
DB04209,Dequalinium,BE0001817;BE0001268;BE0001156;BE0005300;BE0000553
DB04224,Oleic Acid,BE0001854;BE0001566;BE0004171;BE0000071;BE0001007;BE0000412;BE0000215
DB04339,Carbocisteine,BE0000814
DB04398,Lactic Acid,BE0001787;BE0003297
DB04465,Lactose,BE0004501;BE0001854;BE0001947;BE0001946;BE0003072;BE0002766;BE0001421;BE0001411;BE0001353
DB04552,Niflumic Acid,BE0003997;BE0000262;BE0002376;BE0000017;BE0000657;BE0003538
DB04570,Latamoxef,BE0000790;BE0000588;BE0000488;BE0000744
DB04571,Trioxsalen,BE0004796
DB04572,Thiotepa,BE0004796
DB04573,Estriol,BE0000123;BE0000792;BE0000685
DB04574,Estrone sulfate,BE0000123;BE0000792
DB04575,Quinestrol,BE0000123
DB04576,Fleroxacin,BE0000742;BE0000366;BE0000429
DB04711,Iodipamide,
DB04743,Nimesulide,BE0000262;BE0003768;BE0000994
DB04786,Suramin,BE0002401;BE0003362;BE0000387;BE0000739;BE0000048;BE0001640;BE0001457
DB04794,Bifonazole,BE0000233;BE0003549
DB04815,Clioquinol,
DB04835,Maraviroc,BE0000911
DB04837,Clofedanol,BE0000442
DB04838,Cyclandelate,BE0000691;BE0002705
DB04839,Cyproterone acetate,BE0000132;BE0008983
DB04840,Debrisoquin,BE0000486
DB04841,Flunarizine,BE0000483;BE0000864;BE0000012;BE0000442;BE0000418
DB04842,Fluspirilene,BE0000756;BE0000451;BE0000679
DB04843,Mepenzolate,BE0000092;BE0000045
DB04844,Tetrabenazine,BE0000118;BE0000756
DB04845,Ixabepilone,BE0001415
